time,load1,load5,load15
2024-11-15 12:23:35,0.2,0.22,0.14
2024-11-15 12:23:30,0.22,0.22,0.15
2024-11-15 12:23:25,0.24,0.22,0.15
2024-11-15 12:23:20,0.28,0.23,0.15
2024-11-15 12:23:15,0.22,0.22,0.14
2024-11-15 12:23:10,0.2380121,0.22,0.14
2024-11-15 12:23:05,0.24,0.22,0.14
2024-11-15 12:23:00,0.26,0.23,0.15
2024-11-15 12:22:55,0.19,0.21,0.14
2024-11-15 12:22:50,0.21,0.22,0.14
2024-11-15 12:22:45,0.14,0.2,0.14
2024-11-15 12:22:40,0.15,0.21,0.14
2024-11-15 12:22:35,0.17,0.21,0.14
2024-11-15 12:22:30,0.18,0.22,0.14
2024-11-15 12:22:25,0.2,0.22,0.14
2024-11-15 12:22:20,0.21,0.22,0.14
2024-11-15 12:22:15,0.23,0.23,0.14
2024-11-15 12:22:10,0.28,0.24,0.14
2024-11-15 12:22:05,0.3,0.24,0.15
2024-11-15 12:22:00,0.327018,0.24,0.15
2024-11-15 12:21:55,0.33,0.24,0.15
2024-11-15 12:21:50,0.35,0.25,0.15
2024-11-15 12:21:45,0.3,0.24,0.14
2024-11-15 12:21:40,0.33,0.24,0.14
2024-11-15 12:21:35,0.35,0.24,0.14
2024-11-15 12:21:30,0.32,0.24,0.14
2024-11-15 12:21:25,0.3470182,0.24,0.14
2024-11-15 12:21:20,0.35,0.24,0.14
2024-11-15 12:21:15,0.38,0.24,0.14
2024-11-15 12:21:10,0.42,0.25,0.14
2024-11-15 12:21:05,0.45,0.25,0.14
2024-11-15 12:21:00,0.4,0.24,0.14
2024-11-15 12:20:55,0.44,0.25,0.14
2024-11-15 12:20:50,0.33,0.22,0.13
2024-11-15 12:20:45,0.27,0.21,0.13
2024-11-15 12:20:40,0.2970181,0.21,0.13
2024-11-15 12:20:35,0.3,0.21,0.13
2024-11-15 12:20:30,0.32,0.21,0.13
2024-11-15 12:20:25,0.35,0.22,0.13
2024-11-15 12:20:20,0.38,0.22,0.13
2024-11-15 12:20:15,0.33,0.21,0.13
2024-11-15 12:20:10,0.36,0.21,0.13
2024-11-15 12:20:05,0.39,0.22,0.13
2024-11-15 12:20:00,0.42,0.22,0.13
2024-11-15 12:19:55,0.37,0.21,0.12
2024-11-15 12:19:50,0.44,0.21,0.13
2024-11-15 12:19:45,0.4760242,0.219006,0.13
2024-11-15 12:19:40,0.48,0.22,0.13
2024-11-15 12:19:35,0.43,0.2,0.12
2024-11-15 12:19:30,0.47,0.21,0.12
2024-11-15 12:19:25,0.42,0.19,0.12
2024-11-15 12:19:20,0.28,0.16,0.11
2024-11-15 12:19:15,0.31,0.17,0.11
2024-11-15 12:19:10,0.34,0.17,0.11
2024-11-15 12:19:05,0.37,0.17,0.11
2024-11-15 12:19:00,0.34,0.16,0.11
2024-11-15 12:18:55,0.2859639,0.150994,0.100994
2024-11-15 12:18:50,0.28,0.15,0.1
2024-11-15 12:18:45,0.22,0.13,0.1
2024-11-15 12:18:40,0.15,0.12,0.09
2024-11-15 12:18:35,0.07,0.1,0.09
2024-11-15 12:18:30,0.08,0.1,0.09
2024-11-15 12:18:25,0.09,0.11,0.09
2024-11-15 12:18:20,0.1,0.11,0.09
2024-11-15 12:18:15,0.02,0.09,0.08
2024-11-15 12:18:10,0.029006,0.099006,0.08
2024-11-15 12:18:05,0.03,0.1,0.08
2024-11-15 12:18:00,0.03,0.1,0.08
2024-11-15 12:17:55,0.03,0.1,0.08
