time,free,used,cached,buffers
2024-11-15 18:19:58,17564.88,13559.797,954.4492,19.35156
2024-11-15 18:19:57,17566.36,13558.332,954.4375,19.35156
2024-11-15 18:19:56,17567.84,13556.863,954.4375,19.34375
2024-11-15 18:19:55,17569.31,13555.391,954.4336,19.34375
2024-11-15 18:19:54,17571.03,13553.676,954.4336,19.34375
2024-11-15 18:19:53,16931.61,14190.316,957.2148,19.34375
2024-11-15 18:19:52,16933.34,14188.586,957.2148,19.34375
2024-11-15 18:19:51,16934.07,14187.859,957.2109,19.33594
2024-11-15 18:19:50,16935.79,14186.145,957.2109,19.33594
2024-11-15 18:19:49,16936.75,14185.195,957.1992,19.33594
2024-11-15 18:19:48,16936.76,14185.191,957.1953,19.33594
2024-11-15 18:19:47,16938.21,14183.746,957.1875,19.33594
2024-11-15 18:19:46,16938.49,14183.477,957.1875,19.32812
2024-11-15 18:19:45,16300.539,14818.859,959.7539,19.32812
2024-11-15 18:19:44,16301.531,14817.871,959.75,19.32812
2024-11-15 18:19:43,16302.762,14816.641,959.75,19.32812
2024-11-15 18:19:42,16302.762,14816.641,959.75,19.32812
2024-11-15 18:19:41,16112.492,15004.23,962.4375,19.32031
2024-11-15 18:19:40,15665.695,15451.031,962.4336,19.32031
2024-11-15 18:19:39,15666.68,15450.059,962.4219,19.32031
2024-11-15 18:19:38,15666.918,15449.832,962.4102,19.32031
2024-11-15 18:19:37,15667.172,15449.578,962.4102,19.32031
2024-11-15 18:19:36,15676.523,15440.242,962.4023,19.3125
2024-11-15 18:19:35,15677.508,15439.258,962.4023,19.3125
2024-11-15 18:19:34,15033.473,16080.672,965.0234,19.3125
2024-11-15 18:19:33,15034.688,16079.461,965.0195,19.3125
2024-11-15 18:19:32,15035.664,16078.488,965.0156,19.3125
2024-11-15 18:19:31,15036.902,16077.258,965.0156,19.30469
2024-11-15 18:19:30,15038.586,16075.582,965.0078,19.30469
2024-11-15 18:19:29,15039.555,16074.617,965.0039,19.30469
2024-11-15 18:19:28,15050.676,16063.5,965,19.30469
2024-11-15 18:19:27,15050.914,16063.27,964.9922,19.30469
2024-11-15 18:19:26,14431.336,16680.219,967.6211,19.30469
2024-11-15 18:19:25,14432.566,16678.988,967.6211,19.30469
2024-11-15 18:19:24,14434.305,16677.254,967.6172,19.30469
2024-11-15 18:19:23,14435.312,16676.246,967.6172,19.30469
2024-11-15 18:19:22,14436.059,16675.504,967.6133,19.30469
