time,load1,load5,load15
2024-11-15 20:33:55,0.6,0.66,0.5
2024-11-15 20:33:50,0.47,0.64,0.49
2024-11-15 20:33:45,0.43,0.64,0.49
2024-11-15 20:33:40,0.46,0.65,0.49
2024-11-15 20:33:35,0.42,0.64,0.49
2024-11-15 20:33:30,0.4830424,0.6580121,0.49
2024-11-15 20:33:25,0.49,0.66,0.49
2024-11-15 20:33:20,0.54,0.67,0.5
2024-11-15 20:33:15,0.59,0.69,0.5
2024-11-15 20:33:10,0.55,0.68,0.5
2024-11-15 20:33:05,0.6,0.69,0.5
2024-11-15 20:33:00,0.65,0.7,0.5
